bampath,bamorder,sample_name,sample_metadata_id,revbayes_bampath,Date of collection,village,method,position,Coumpound ID,sample,species,conc (ng/ul),estimated total (ng),qPCR Plate,Well,Cluster,lat,long,month,year,treated
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_13_EKDN220028926-1A_H5J72DSX5_L2/A4_13_EKDN220028926-1A_H5J72DSX5_L2.srt.dp.bam,56,A4_13,A4_13,/move_bioinfo/anopheles_cnrfp/bam/A4_13_EKDN220028926-1A_H5J72DSX5_L2.srt.dp.bam,16/07/2015,SOBARA II,CDC,INT,311,029-4,gambiae,2.5924,1296.2,13,A4,3,10.25882,-4.41593,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_14_EKDN220028981-1A_H5GV5DSX5_L3/A4_14_EKDN220028981-1A_H5GV5DSX5_L3.srt.dp.bam,57,A4_14,A4_14,/move_bioinfo/anopheles_cnrfp/bam/A4_14_EKDN220028981-1A_H5GV5DSX5_L3.srt.dp.bam,10/09/2015,BOLOMAKOTE,CDC,INT,224,157-25,gambiae,4.7968,2398.4,14,A4,9,10.20378,-4.39405,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_1_EKDN220028131-1A_H57YWDSX5_L3/A4_1_EKDN220028131-1A_H57YWDSX5_L3.srt.dp.bam,58,A4_1,A4_1,/move_bioinfo/anopheles_cnrfp/bam/A4_1_EKDN220028131-1A_H57YWDSX5_L3.srt.dp.bam,25/07/2014,KOFING,CDC,INT,408,51a-4,gambiae,2.53,1263.6,1,A4,9,10.20378,-4.39405,7,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_3_EKDN220028267-1A_H3NGLDSX5_L2/A4_3_EKDN220028267-1A_H3NGLDSX5_L2.srt.dp.bam,59,A4_3,A4_3,/move_bioinfo/anopheles_cnrfp/bam/A4_3_EKDN220028267-1A_H3NGLDSX5_L2.srt.dp.bam,02/09/2015,BAMAKO,CDC,INT,70,107b-13,gambiae,2.8008,1400.4,3,A4,20,10.49796,-4.46115,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_4_EKDN220028338-1A_H3V53DSX5_L2/A4_4_EKDN220028338-1A_H3V53DSX5_L2.srt.dp.bam,60,A4_4,A4_4,/move_bioinfo/anopheles_cnrfp/bam/A4_4_EKDN220028338-1A_H3V53DSX5_L2.srt.dp.bam,07/09/2015,DASSORPIRE,CDC,INT,932,119-3,gambiae,1.676,838,4,A4,12,10.67426,-4.59349,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_5_EKDN220028409-1A_H5J72DSX5_L1/A4_5_EKDN220028409-1A_H5J72DSX5_L1.srt.dp.bam,61,A4_5,A4_5,/move_bioinfo/anopheles_cnrfp/bam/A4_5_EKDN220028409-1A_H5J72DSX5_L1.srt.dp.bam,01/09/2014,MOSSIBOUGOU,CDC,INT,294,106a-5,gambiae,2.3972,1198.6,5,A4,10,10.69726,-4.44495,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_6_EKDN220028485-1A_H5J72DSX5_L2/A4_6_EKDN220028485-1A_H5J72DSX5_L2.srt.dp.bam,62,A4_6,A4_6,/move_bioinfo/anopheles_cnrfp/bam/A4_6_EKDN220028485-1A_H5J72DSX5_L2.srt.dp.bam,07/09/2014,SOBARA II,CDC,INT,291,123a-14,gambiae,1.89,947,6,A4,3,10.25882,-4.41593,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_7_EKDN220028553-1A_H3NGLDSX5_L2/A4_7_EKDN220028553-1A_H3NGLDSX5_L2.srt.dp.bam,63,A4_7,A4_7,/move_bioinfo/anopheles_cnrfp/bam/A4_7_EKDN220028553-1A_H3NGLDSX5_L2.srt.dp.bam,11/09/2014,BOUNOUBA,CDC,INT,109,28a-5,gambiae,2.3528,1176.4,7,A4,39,10.26145,-4.36408,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_8_EKDN220028615-1A_H5J72DSX5_L2/A4_8_EKDN220028615-1A_H5J72DSX5_L2.srt.dp.bam,64,A4_8,A4_8,/move_bioinfo/anopheles_cnrfp/bam/A4_8_EKDN220028615-1A_H5J72DSX5_L2.srt.dp.bam,19/09/2014,KOFLANDE,CDC,INT,90,209-1,gambiae,2.6112,1305.6,8,A4,37,10.23163,-4.4324,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A4_9_EKDN220028687-1A_H3VYYDSX5_L2/A4_9_EKDN220028687-1A_H3VYYDSX5_L2.srt.dp.bam,65,A4_9,A4_9,/move_bioinfo/anopheles_cnrfp/bam/A4_9_EKDN220028687-1A_H3VYYDSX5_L2.srt.dp.bam,05/11/2014,NATIERA,CDC,INT,68,357-16,gambiae,2.5188,1259.4,9,A4,10,10.69726,-4.44495,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_10_EKDN220028756-1A_H5JF5DSX5_L3/A5_10_EKDN220028756-1A_H5JF5DSX5_L3.srt.dp.bam,66,A5_10,A5_10,/move_bioinfo/anopheles_cnrfp/bam/A5_10_EKDN220028756-1A_H5JF5DSX5_L3.srt.dp.bam,11/09/2015,KIESSE(KEHINSA),CDC,INT,267,134-4,gambiae,2.544,1272,10,A5,2,10.10211,-4.3382,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_11_EKDN220028818-1A_H5J72DSX5_L1/A5_11_EKDN220028818-1A_H5J72DSX5_L1.srt.dp.bam,67,A5_11,A5_11,/move_bioinfo/anopheles_cnrfp/bam/A5_11_EKDN220028818-1A_H5J72DSX5_L1.srt.dp.bam,01/07/2015,BAMAKO,CDC,INT,51,442-1,gambiae,6.1132,3056.6,11,A5,20,10.49796,-4.46115,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_12_EKDN220028874-1A_H5JF5DSX5_L3/A5_12_EKDN220028874-1A_H5JF5DSX5_L3.srt.dp.bam,68,A5_12,A5_12,/move_bioinfo/anopheles_cnrfp/bam/A5_12_EKDN220028874-1A_H5JF5DSX5_L3.srt.dp.bam,12/07/2015,KANKOUNABA II,CDC,INT,69,024-1,gambiae,6.14,3070,12,A5,1,10.58465,-4.54745,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_13_EKDN220028927-1A_H5J72DSX5_L2/A5_13_EKDN220028927-1A_H5J72DSX5_L2.srt.dp.bam,69,A5_13,A5_13,/move_bioinfo/anopheles_cnrfp/bam/A5_13_EKDN220028927-1A_H5J72DSX5_L2.srt.dp.bam,16/07/2015,SOBARA II,CDC,INT,311,029-11,gambiae,4.8652,2432.6,13,A5,3,10.25882,-4.41593,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_1_EKDN220028132-1A_H57WKDSX5_L2/A5_1_EKDN220028132-1A_H57WKDSX5_L2.srt.dp.bam,70,A5_1,A5_1,/move_bioinfo/anopheles_cnrfp/bam/A5_1_EKDN220028132-1A_H57WKDSX5_L2.srt.dp.bam,25/07/2014,KOFING,CDC,INT,408,51a-12,gambiae,2.37,1186.8,1,A5,9,10.20378,-4.39405,7,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_3_EKDN220028268-1A_H3NGLDSX5_L2/A5_3_EKDN220028268-1A_H3NGLDSX5_L2.srt.dp.bam,71,A5_3,A5_3,/move_bioinfo/anopheles_cnrfp/bam/A5_3_EKDN220028268-1A_H3NGLDSX5_L2.srt.dp.bam,02/09/2015,BAMAKO,CDC,INT,70,107b-21,gambiae,5.1008,2550.4,3,A5,20,10.49796,-4.46115,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_4_EKDN220028339-1A_H3V53DSX5_L2/A5_4_EKDN220028339-1A_H3V53DSX5_L2.srt.dp.bam,72,A5_4,A5_4,/move_bioinfo/anopheles_cnrfp/bam/A5_4_EKDN220028339-1A_H3V53DSX5_L2.srt.dp.bam,07/09/2015,DASSORPIRE,CDC,INT,932,119-11,gambiae,2.0104,1005.2,4,A5,12,10.67426,-4.59349,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_5_EKDN220028410-1A_H5J72DSX5_L1/A5_5_EKDN220028410-1A_H5J72DSX5_L1.srt.dp.bam,73,A5_5,A5_5,/move_bioinfo/anopheles_cnrfp/bam/A5_5_EKDN220028410-1A_H5J72DSX5_L1.srt.dp.bam,01/09/2014,MOSSIBOUGOU,CDC,INT,294,106a-13,gambiae,1.1896,594.8,5,A5,10,10.69726,-4.44495,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_6_EKDN220028486-1A_H5J72DSX5_L2/A5_6_EKDN220028486-1A_H5J72DSX5_L2.srt.dp.bam,74,A5_6,A5_6,/move_bioinfo/anopheles_cnrfp/bam/A5_6_EKDN220028486-1A_H5J72DSX5_L2.srt.dp.bam,08/09/2014,TIEFORA II,CDC,INT,871,132a-2,gambiae,1.97,987.2,6,A5,11,10.66015,-4.51636,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_8_EKDN220028616-1A_H5J72DSX5_L2/A5_8_EKDN220028616-1A_H5J72DSX5_L2.srt.dp.bam,75,A5_8,A5_8,/move_bioinfo/anopheles_cnrfp/bam/A5_8_EKDN220028616-1A_H5J72DSX5_L2.srt.dp.bam,19/09/2014,KOFLANDE,CDC,INT,90,209-9,gambiae,3.7308,1865.4,8,A5,37,10.23163,-4.4324,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A5_9_EKDN220028688-1A_H3V53DSX5_L2/A5_9_EKDN220028688-1A_H3V53DSX5_L2.srt.dp.bam,76,A5_9,A5_9,/move_bioinfo/anopheles_cnrfp/bam/A5_9_EKDN220028688-1A_H3V53DSX5_L2.srt.dp.bam,06/11/2014,BAMAKO,CDC,INT,34,1856-2,gambiae,4.3216,2160.8,9,A5,20,10.49796,-4.46115,11,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A6_12_EKDN220028875-1A_H5JF5DSX5_L3/A6_12_EKDN220028875-1A_H5JF5DSX5_L3.srt.dp.bam,77,A6_12,A6_12,/move_bioinfo/anopheles_cnrfp/bam/A6_12_EKDN220028875-1A_H5JF5DSX5_L3.srt.dp.bam,12/07/2015,KANKOUNABA II,CDC,INT,69,024-9,gambiae,9.0248,4512.4,12,A6,1,10.58465,-4.54745,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A6_13_EKDN220028928-1A_H5J72DSX5_L2/A6_13_EKDN220028928-1A_H5J72DSX5_L2.srt.dp.bam,78,A6_13,A6_13,/move_bioinfo/anopheles_cnrfp/bam/A6_13_EKDN220028928-1A_H5J72DSX5_L2.srt.dp.bam,21/07/2015,SISRANKA,CDC,INT,114,852-3,gambiae,3.6904,1845.2,13,A6,39,10.26145,-4.36408,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A6_1_EKDN220028133-1A_H57WKDSX5_L2/A6_1_EKDN220028133-1A_H57WKDSX5_L2.srt.dp.bam,79,A6_1,A6_1,/move_bioinfo/anopheles_cnrfp/bam/A6_1_EKDN220028133-1A_H57WKDSX5_L2.srt.dp.bam,25/07/2014,KOFING,CDC,INT,408,51a-20,gambiae,3.42,1709.2,1,A6,9,10.20378,-4.39405,7,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A6_3_EKDN220028269-1A_H5CW3DSX5_L4/A6_3_EKDN220028269-1A_H5CW3DSX5_L4.srt.dp.bam,80,A6_3,A6_3,/move_bioinfo/anopheles_cnrfp/bam/A6_3_EKDN220028269-1A_H5CW3DSX5_L4.srt.dp.bam,03/09/2015,KANGOUNABA I,CDC,INT,31,109-3,gambiae,2.3984,1199.2,3,A6,1,10.58465,-4.54745,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A6_4_EKDN220028340-1A_H3V53DSX5_L2/A6_4_EKDN220028340-1A_H3V53DSX5_L2.srt.dp.bam,81,A6_4,A6_4,/move_bioinfo/anopheles_cnrfp/bam/A6_4_EKDN220028340-1A_H3V53DSX5_L2.srt.dp.bam,07/09/2015,TIEFORA II,CDC,INT,834,123b-2,gambiae,1.1968,598.4,4,A6,11,10.66015,-4.51636,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A6_5_EKDN220028411-1A_H5J72DSX5_L1/A6_5_EKDN220028411-1A_H5J72DSX5_L1.srt.dp.bam,82,A6_5,A6_5,/move_bioinfo/anopheles_cnrfp/bam/A6_5_EKDN220028411-1A_H5J72DSX5_L1.srt.dp.bam,01/09/2014,NATIERA,CDC,INT,18,107a-4,gambiae,3.2704,1635.2,5,A6,10,10.69726,-4.44495,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A6_8_EKDN220028617-1A_H5J72DSX5_L2/A6_8_EKDN220028617-1A_H5J72DSX5_L2.srt.dp.bam,83,A6_8,A6_8,/move_bioinfo/anopheles_cnrfp/bam/A6_8_EKDN220028617-1A_H5J72DSX5_L2.srt.dp.bam,19/09/2014,KOFLANDE,CDC,INT,90,209-17,gambiae,3.2124,1606.2,8,A6,37,10.23163,-4.4324,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A6_9_EKDN220028689-1A_H3V53DSX5_L2/A6_9_EKDN220028689-1A_H3V53DSX5_L2.srt.dp.bam,84,A6_9,A6_9,/move_bioinfo/anopheles_cnrfp/bam/A6_9_EKDN220028689-1A_H3V53DSX5_L2.srt.dp.bam,10/11/2014,PONT MAURICE,CDC,INT,683,360-7,gambiae,3.8972,1948.6,9,A6,11,10.66015,-4.51636,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_10_EKDN220028757-1A_H5JF5DSX5_L3/A7_10_EKDN220028757-1A_H5JF5DSX5_L3.srt.dp.bam,85,A7_10,A7_10,/move_bioinfo/anopheles_cnrfp/bam/A7_10_EKDN220028757-1A_H5JF5DSX5_L3.srt.dp.bam,11/09/2015,LOMBO,CDC,INT,218,136-7,gambiae,2.42,1210,10,A7,18,10.07051,-4.30001,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_12_EKDN220028876-1A_H5J72DSX5_L1/A7_12_EKDN220028876-1A_H5J72DSX5_L1.srt.dp.bam,86,A7_12,A7_12,/move_bioinfo/anopheles_cnrfp/bam/A7_12_EKDN220028876-1A_H5J72DSX5_L1.srt.dp.bam,12/07/2015,MOSSIBOUGOU,CDC,INT,297,667-4,gambiae,3.1696,1584.8,12,A7,10,10.69726,-4.44495,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_13_EKDN220028929-1A_H3VYYDSX5_L2/A7_13_EKDN220028929-1A_H3VYYDSX5_L2.srt.dp.bam,87,A7_13,A7_13,/move_bioinfo/anopheles_cnrfp/bam/A7_13_EKDN220028929-1A_H3VYYDSX5_L2.srt.dp.bam,24/07/2015,BAKARIDJAN II,CDC,INT,421,911-1,gambiae,3.8372,1918.6,13,A7,9,10.20378,-4.39405,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_1_EKDN220028134-1A_H57WKDSX5_L2/A7_1_EKDN220028134-1A_H57WKDSX5_L2.srt.dp.bam,88,A7_1,A7_1,/move_bioinfo/anopheles_cnrfp/bam/A7_1_EKDN220028134-1A_H57WKDSX5_L2.srt.dp.bam,30/07/2014,KANKOUNADENI,CDC,INT,91,53a-8,gambiae,2.32,1157.6,1,A7,36,10.48214,-4.61734,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_2_EKDN220028210-1A_H57WKDSX5_L1/A7_2_EKDN220028210-1A_H57WKDSX5_L1.srt.dp.bam,89,A7_2,A7_2,/move_bioinfo/anopheles_cnrfp/bam/A7_2_EKDN220028210-1A_H57WKDSX5_L1.srt.dp.bam,09/11/2015,PONT MAURICE,CDC,INT,683,310-7,gambiae,1.4,698.6,2,A7,11,10.66015,-4.51636,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_4_EKDN220028341-1A_H3V53DSX5_L2/A7_4_EKDN220028341-1A_H3V53DSX5_L2.srt.dp.bam,90,A7_4,A7_4,/move_bioinfo/anopheles_cnrfp/bam/A7_4_EKDN220028341-1A_H3V53DSX5_L2.srt.dp.bam,07/09/2015,TIEFORA II,CDC,INT,834,123b-10,gambiae,0.8264,413.2,4,A7,11,10.66015,-4.51636,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_5_EKDN220028412-1A_H5J72DSX5_L1/A7_5_EKDN220028412-1A_H5J72DSX5_L1.srt.dp.bam,91,A7_5,A7_5,/move_bioinfo/anopheles_cnrfp/bam/A7_5_EKDN220028412-1A_H5J72DSX5_L1.srt.dp.bam,03/09/2014,BOUNOUMBA,CDC,INT,344,111a-6,gambiae,3.5796,1789.8,5,A7,4,10.31913,-4.38869,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_6_EKDN220028487-1A_H5J72DSX5_L2/A7_6_EKDN220028487-1A_H5J72DSX5_L2.srt.dp.bam,92,A7_6,A7_6,/move_bioinfo/anopheles_cnrfp/bam/A7_6_EKDN220028487-1A_H5J72DSX5_L2.srt.dp.bam,08/09/2014,TIEFORA II,CDC,INT,871,132a-18,gambiae,4.19,2093,6,A7,11,10.66015,-4.51636,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_7_EKDN220028554-1A_H3NGLDSX5_L2/A7_7_EKDN220028554-1A_H3NGLDSX5_L2.srt.dp.bam,93,A7_7,A7_7,/move_bioinfo/anopheles_cnrfp/bam/A7_7_EKDN220028554-1A_H3NGLDSX5_L2.srt.dp.bam,12/09/2014,LOMBO,CDC,INT,218,34-9,gambiae,6.044,3022,7,A7,18,10.07051,-4.30001,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_8_EKDN220028618-1A_H5J72DSX5_L2/A7_8_EKDN220028618-1A_H5J72DSX5_L2.srt.dp.bam,94,A7_8,A7_8,/move_bioinfo/anopheles_cnrfp/bam/A7_8_EKDN220028618-1A_H5J72DSX5_L2.srt.dp.bam,23/09/2014,KANKOUNADENI,CDC,INT,13,223-4,gambiae,4.4944,2247.2,8,A7,36,10.48214,-4.61734,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A7_9_EKDN220028690-1A_H3V53DSX5_L2/A7_9_EKDN220028690-1A_H3V53DSX5_L2.srt.dp.bam,95,A7_9,A7_9,/move_bioinfo/anopheles_cnrfp/bam/A7_9_EKDN220028690-1A_H3V53DSX5_L2.srt.dp.bam,10/11/2014,PONT MAURICE,CDC,INT,683,360-15,gambiae,4.9864,2493.2,9,A7,11,10.66015,-4.51636,11,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A8_10_EKDN220028758-1A_H5JF5DSX5_L3/A8_10_EKDN220028758-1A_H5JF5DSX5_L3.srt.dp.bam,96,A8_10,A8_10,/move_bioinfo/anopheles_cnrfp/bam/A8_10_EKDN220028758-1A_H5JF5DSX5_L3.srt.dp.bam,11/09/2015,LOMBO,CDC,INT,218,136-15,gambiae,2.2972,1148.6,10,A8,18,10.07051,-4.30001,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A8_11_EKDN220028819-1A_H5J72DSX5_L1/A8_11_EKDN220028819-1A_H5J72DSX5_L1.srt.dp.bam,97,A8_11,A8_11,/move_bioinfo/anopheles_cnrfp/bam/A8_11_EKDN220028819-1A_H5J72DSX5_L1.srt.dp.bam,01/07/2015,YABLE I,CDC,INT,284,541-2,gambiae,2.0908,1045.4,11,A8,4,10.31913,-4.38869,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A8_12_EKDN220028877-1A_H5J72DSX5_L1/A8_12_EKDN220028877-1A_H5J72DSX5_L1.srt.dp.bam,98,A8_12,A8_12,/move_bioinfo/anopheles_cnrfp/bam/A8_12_EKDN220028877-1A_H5J72DSX5_L1.srt.dp.bam,12/07/2015,NATIERA,CDC,INT,18,657-6,gambiae,5.308,2654,12,A8,10,10.69726,-4.44495,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A8_1_EKDN220028135-1A_H57WKDSX5_L2/A8_1_EKDN220028135-1A_H57WKDSX5_L2.srt.dp.bam,99,A8_1,A8_1,/move_bioinfo/anopheles_cnrfp/bam/A8_1_EKDN220028135-1A_H57WKDSX5_L2.srt.dp.bam,30/07/2014,KANKOUNADENI,CDC,INT,91,53a-16,gambiae,1.2,598.8,1,A8,36,10.48214,-4.61734,7,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A8_2_EKDN220028211-1A_H57WKDSX5_L1/A8_2_EKDN220028211-1A_H57WKDSX5_L1.srt.dp.bam,100,A8_2,A8_2,/move_bioinfo/anopheles_cnrfp/bam/A8_2_EKDN220028211-1A_H57WKDSX5_L1.srt.dp.bam,09/11/2015,PONT MAURICE,CDC,INT,683,310-15,gambiae,1.77,884,2,A8,11,10.66015,-4.51636,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A8_6_EKDN220028488-1A_H5J72DSX5_L2/A8_6_EKDN220028488-1A_H5J72DSX5_L2.srt.dp.bam,101,A8_6,A8_6,/move_bioinfo/anopheles_cnrfp/bam/A8_6_EKDN220028488-1A_H5J72DSX5_L2.srt.dp.bam,08/09/2014,SANHOUNOU,CDC,INT,235,135-4,gambiae,3.29,1646.6,6,A8,12,10.67426,-4.59349,9,2014,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A8_9_EKDN220028691-1A_H3V53DSX5_L2/A8_9_EKDN220028691-1A_H3V53DSX5_L2.srt.dp.bam,102,A8_9,A8_9,/move_bioinfo/anopheles_cnrfp/bam/A8_9_EKDN220028691-1A_H3V53DSX5_L2.srt.dp.bam,10/09/2015,KOFING,CDC,INT,408,128-5,gambiae,6.7008,3350.4,9,A8,9,10.20378,-4.39405,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_10_EKDN220028759-1A_H5JF5DSX5_L3/A9_10_EKDN220028759-1A_H5JF5DSX5_L3.srt.dp.bam,103,A9_10,A9_10,/move_bioinfo/anopheles_cnrfp/bam/A9_10_EKDN220028759-1A_H5JF5DSX5_L3.srt.dp.bam,16/09/2015,SISRANKA,CDC,INT,89,139b-5,gambiae,2.0308,1015.4,10,A9,29,10.40929,-4.61967,9,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_12_EKDN220028878-1A_H5J72DSX5_L1/A9_12_EKDN220028878-1A_H5J72DSX5_L1.srt.dp.bam,104,A9_12,A9_12,/move_bioinfo/anopheles_cnrfp/bam/A9_12_EKDN220028878-1A_H5J72DSX5_L1.srt.dp.bam,12/07/2015,MOSSIBOUGOU,CDC,INT,294,666-6,gambiae,2.8088,1404.4,12,A9,10,10.69726,-4.44495,7,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_13_EKDN220028930-1A_H3VYYDSX5_L2/A9_13_EKDN220028930-1A_H3VYYDSX5_L2.srt.dp.bam,105,A9_13,A9_13,/move_bioinfo/anopheles_cnrfp/bam/A9_13_EKDN220028930-1A_H3VYYDSX5_L2.srt.dp.bam,24/07/2015,BOLOMAKOTE,CDC,INT,214,924-2,gambiae,2.6012,1300.6,13,A9,37,10.23163,-4.4324,7,2015,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_1_EKDN220028136-1A_H57WKDSX5_L2/A9_1_EKDN220028136-1A_H57WKDSX5_L2.srt.dp.bam,106,A9_1,A9_1,/move_bioinfo/anopheles_cnrfp/bam/A9_1_EKDN220028136-1A_H57WKDSX5_L2.srt.dp.bam,14/08/2014,BOUNOUBA,CDC,INT,109,488-1,gambiae,2.78,1392.4,1,A9,39,10.26145,-4.36408,8,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_2_EKDN220028212-1A_H57WKDSX5_L1/A9_2_EKDN220028212-1A_H57WKDSX5_L1.srt.dp.bam,107,A9_2,A9_2,/move_bioinfo/anopheles_cnrfp/bam/A9_2_EKDN220028212-1A_H57WKDSX5_L1.srt.dp.bam,09/11/2015,DASSORPIRE,CDC,INT,990,311-4,gambiae,1.19,597,2,A9,12,10.67426,-4.59349,11,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_3_EKDN220028270-1A_H3NGLDSX5_L1/A9_3_EKDN220028270-1A_H3NGLDSX5_L1.srt.dp.bam,108,A9_3,A9_3,/move_bioinfo/anopheles_cnrfp/bam/A9_3_EKDN220028270-1A_H3NGLDSX5_L1.srt.dp.bam,03/09/2015,NATIERA,CDC,INT,68,112b-3,gambiae,1.0752,537.6,3,A9,10,10.69726,-4.44495,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_4_EKDN220028342-1A_H5J72DSX5_L2/A9_4_EKDN220028342-1A_H5J72DSX5_L2.srt.dp.bam,109,A9_4,A9_4,/move_bioinfo/anopheles_cnrfp/bam/A9_4_EKDN220028342-1A_H5J72DSX5_L2.srt.dp.bam,09/09/2015,BOUSSANRA I,CDC,INT,4,126-3,gambiae,1.0464,523.2,4,A9,26,10.50926,-4.57797,9,2015,1
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_5_EKDN220028413-1A_H5J72DSX5_L1/A9_5_EKDN220028413-1A_H5J72DSX5_L1.srt.dp.bam,110,A9_5,A9_5,/move_bioinfo/anopheles_cnrfp/bam/A9_5_EKDN220028413-1A_H5J72DSX5_L1.srt.dp.bam,03/09/2014,FRIGARA,CDC,INT,502,113a-3,gambiae,4.884,2442,5,A9,20,10.49796,-4.46115,9,2014,0
/export/projects/III-data/lamberton/tdd3v/anopheles_cnrfp/basicwgs/results/A9_6_EKDN220028489-1A_H5J72DSX5_L2/A9_6_EKDN220028489-1A_H5J72DSX5_L2.srt.dp.bam,111,A9_6,A9_6,/move_bioinfo/anopheles_cnrfp/bam/A9_6_EKDN220028489-1A_H5J72DSX5_L2.srt.dp.bam,08/09/2014,SANHOUNOU,CDC,INT,235,135-12,gambiae,3.12,1561.4,6,A9,12,10.67426,-4.59349,9,2014,1
